Unnamed: 0,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time,timestamp,bpm
6089,0,0,0,0,72.0,0,1,0,0,0.0,1,11:31:29,2023-01-01 11:31:29,68.3371298405467
6090,0,0,0,0,71.0,0,1,0,0,0.0,1,11:31:30,2023-01-01 11:31:30,69.20415224913495
6091,0,0,0,0,71.0,0,1,0,0,0.0,1,11:31:31,2023-01-01 11:31:31,66.1521499448732
6092,0,0,0,0,71.0,0,1,0,0,0.0,1,11:31:32,2023-01-01 11:31:32,71.34363852556481
6093,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:33,2023-01-01 11:31:33,71.59904534606206
6094,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:34,2023-01-01 11:31:34,69.68641114982579
6095,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:35,2023-01-01 11:31:35,68.18181818181819
6096,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:36,2023-01-01 11:31:36,69.44444444444444
6097,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:37,2023-01-01 11:31:37,71.09004739336493
6098,0,0,0,0,70.0,0,1,0,0,0.0,1,11:31:38,2023-01-01 11:31:38,64.44683136412459
6099,0,0,0,0,69.0,0,1,0,0,0.0,1,11:31:39,2023-01-01 11:31:39,66.51884700665188
6100,0,0,0,0,69.0,0,1,0,0,0.0,1,11:31:40,2023-01-01 11:31:40,70.33997655334115
6101,0,0,0,0,68.0,0,1,0,0,0.0,1,11:31:41,2023-01-01 11:31:41,69.5432150918494
6102,0,0,0,0,69.0,0,1,0,0,0.0,1,11:31:42,2023-01-01 11:31:42,68.74645363035768
6109,0,0,0,0,68.0,0,1,0,0,0.0,1,11:31:49,2023-01-01 11:31:49,62.695924764890286
6110,0,0,0,0,68.0,0,1,0,0,0.0,1,11:31:50,2023-01-01 11:31:50,66.66666666666667
6111,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:51,2023-01-01 11:31:51,64.79481641468682
6112,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:52,2023-01-01 11:31:52,65.21739130434783
6113,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:53,2023-01-01 11:31:53,68.4931506849315
6114,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:54,2023-01-01 11:31:54,70.83825265643448
6115,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:55,2023-01-01 11:31:55,68.41505131128848
6116,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:56,2023-01-01 11:31:56,66.1521499448732
6117,0,0,0,0,67.0,0,1,0,0,0.0,1,11:31:57,2023-01-01 11:31:57,68.41505131128848
6118,43,58,73,2,67.0,0,1,0,0,102.67,1,11:31:58,2023-01-01 11:31:58,71.68458781362007
6119,77,67,15,0,67.0,0,1,0,0,103.16,1,11:31:59,2023-01-01 11:31:59,64.79481641468682
6120,81,116,40,0,68.0,0,1,0,0,147.03,1,11:32:00,2023-01-01 11:32:00,72.28915662650603
6121,57,161,43,2,67.0,0,1,0,0,176.12,1,11:32:01,2023-01-01 11:32:01,76.53061224489795
6122,21,75,36,0,68.0,0,1,0,0,85.8,1,11:32:02,2023-01-01 11:32:02,81.19079837618403
6123,52,21,77,1,69.0,0,1,0,0,95.26,1,11:32:03,2023-01-01 11:32:03,84.1514726507714
6124,40,37,54,0,72.0,0,1,0,0,76.71,1,11:32:04,2023-01-01 11:32:04,87.5912408759124
6125,32,5,27,2,73.0,0,1,0,0,42.17,1,11:32:05,2023-01-01 11:32:05,87.3362445414847
6126,22,9,29,0,75.0,0,1,0,0,37.5,1,11:32:06,2023-01-01 11:32:06,73.89162561576354
6127,0,0,0,0,77.0,0,0,1,0,0.0,1,11:32:07,2023-01-01 11:32:07,71.94244604316548
6128,8,0,0,1,77.0,0,1,0,0,8.0,1,11:32:08,2023-01-01 11:32:08,71.51370679380214
6129,1,0,0,0,76.0,0,0,1,0,1.0,1,11:32:09,2023-01-01 11:32:09,70.6713780918728
6130,0,0,0,0,76.0,0,0,1,0,0.0,1,11:32:10,2023-01-01 11:32:10,73.26007326007327
6131,0,0,0,0,75.0,0,0,1,0,0.0,1,11:32:11,2023-01-01 11:32:11,73.89162561576354
6132,0,0,0,0,75.0,0,0,1,0,0.0,1,11:32:12,2023-01-01 11:32:12,76.23888182973316
6133,0,0,0,0,75.0,0,0,1,0,0.0,1,11:32:13,2023-01-01 11:32:13,73.0816077953715
6134,0,0,0,1,75.0,0,0,1,0,0.0,1,11:32:14,2023-01-01 11:32:14,72.9716775790728
6135,0,0,0,0,74.0,0,0,1,0,0.0,1,11:32:15,2023-01-01 11:32:15,72.86174736277411
6142,0,0,0,0,75.0,0,0,1,0,0.0,1,11:32:22,2023-01-01 11:32:22,71.17437722419929
6143,0,0,0,0,74.0,0,0,1,0,0.0,1,11:32:23,2023-01-01 11:32:23,74.71980074719801
6144,0,0,0,0,74.0,0,0,1,0,0.0,1,11:32:24,2023-01-01 11:32:24,70.2576112412178
6145,0,0,0,0,74.0,0,0,1,0,0.0,1,11:32:25,2023-01-01 11:32:25,66.96428571428571
6146,0,0,0,0,73.0,0,0,1,0,0.0,1,11:32:26,2023-01-01 11:32:26,72.20216606498195
6147,0,0,0,0,72.0,0,0,1,0,0.0,1,11:32:27,2023-01-01 11:32:27,72.20216606498195
6148,0,0,0,0,72.0,0,0,1,0,0.0,1,11:32:28,2023-01-01 11:32:28,68.64988558352402
6149,0,0,0,0,72.0,0,0,1,0,0.0,1,11:32:29,2023-01-01 11:32:29,68.3371298405467
6150,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:30,2023-01-01 11:32:30,71.59904534606206
6151,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:31,2023-01-01 11:32:31,72.90400972053463
6152,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:32,2023-01-01 11:32:32,67.56756756756756
6153,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:33,2023-01-01 11:32:33,69.44444444444444
6154,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:34,2023-01-01 11:32:34,72.20216606498195
6155,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:35,2023-01-01 11:32:35,68.25938566552901
6156,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:36,2023-01-01 11:32:36,67.56756756756756
6157,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:37,2023-01-01 11:32:37,71.77033492822967
6158,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:38,2023-01-01 11:32:38,71.94244604316548
6159,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:39,2023-01-01 11:32:39,71.42857142857143
6160,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:40,2023-01-01 11:32:40,71.34363852556481
6161,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:41,2023-01-01 11:32:41,72.63922518159806
6162,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:42,2023-01-01 11:32:42,67.79661016949153
6163,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:43,2023-01-01 11:32:43,67.79661016949153
6164,0,0,0,0,71.0,0,0,1,0,0.0,1,11:32:44,2023-01-01 11:32:44,72.46376811594203
6165,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:45,2023-01-01 11:32:45,69.76744186046511
6166,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:46,2023-01-01 11:32:46,69.12442396313364
6167,13,6,22,1,70.0,0,1,0,0,26.25,1,11:32:47,2023-01-01 11:32:47,70.71579456937904
6168,0,0,0,0,70.0,0,0,1,0,0.0,1,11:32:48,2023-01-01 11:32:48,72.30716517562445
6175,0,0,0,0,75.0,0,0,1,0,0.0,1,11:32:55,2023-01-01 11:32:55,78.94736842105263
6176,0,0,0,0,76.0,0,0,1,0,0.0,1,11:32:56,2023-01-01 11:32:56,80.86253369272237
6177,0,0,0,0,77.0,0,0,1,0,0.0,1,11:32:57,2023-01-01 11:32:57,79.47019867549669
6178,0,0,0,0,77.0,0,0,1,0,0.0,1,11:32:58,2023-01-01 11:32:58,79.7872340425532
6179,0,0,0,0,78.0,0,0,1,0,0.0,1,11:32:59,2023-01-01 11:32:59,80.4289544235925
6180,0,0,0,0,78.0,0,0,1,0,0.0,1,11:33:00,2023-01-01 11:33:00,79.36507936507937
6181,0,0,0,0,78.0,0,0,1,0,0.0,1,11:33:01,2023-01-01 11:33:01,75.28230865746549
6182,0,0,0,0,78.0,0,0,1,0,0.0,1,11:33:02,2023-01-01 11:33:02,65.86169045005488
6183,0,0,0,0,77.0,0,0,1,0,0.0,1,11:33:03,2023-01-01 11:33:03,63.42494714587738
6184,0,0,0,0,76.0,0,0,1,0,0.0,1,11:33:04,2023-01-01 11:33:04,64.6551724137931
6185,0,0,0,0,74.0,0,0,1,0,0.0,1,11:33:05,2023-01-01 11:33:05,63.15789473684211
6186,0,0,0,0,73.0,0,0,1,0,0.0,1,11:33:06,2023-01-01 11:33:06,65.93406593406593
6187,0,0,0,0,72.0,0,0,1,0,0.0,1,11:33:07,2023-01-01 11:33:07,67.18924972004478
6188,0,0,0,0,71.0,0,0,1,0,0.0,1,11:33:08,2023-01-01 11:33:08,66.2251655629139
6189,0,0,0,0,70.0,0,0,1,0,0.0,1,11:33:09,2023-01-01 11:33:09,66.2251655629139
6190,0,0,0,0,70.0,0,0,1,0,0.0,1,11:33:10,2023-01-01 11:33:10,66.96428571428571
6191,0,0,0,0,69.0,0,0,1,0,0.0,1,11:33:11,2023-01-01 11:33:11,65.64551422319475
6192,0,0,0,0,69.0,0,0,1,0,0.0,1,11:33:12,2023-01-01 11:33:12,64.93506493506493
6193,0,0,0,0,68.0,0,0,1,0,0.0,1,11:33:13,2023-01-01 11:33:13,68.3371298405467
6194,58,58,164,0,68.0,0,1,0,0,183.37,1,11:33:14,2023-01-01 11:33:14,65.86169045005488
6195,32,8,130,1,68.0,0,1,0,0,134.12,1,11:33:15,2023-01-01 11:33:15,63.76195536663125
6196,10,13,27,1,68.0,0,1,0,0,31.59,1,11:33:16,2023-01-01 11:33:16,63.829787234042556
6197,51,9,89,0,67.0,0,1,0,0,102.97,1,11:33:17,2023-01-01 11:33:17,66.74082313681869
6198,124,64,106,0,67.0,0,1,0,0,175.24,1,11:33:18,2023-01-01 11:33:18,71.77033492822967
6199,30,25,56,0,67.0,0,1,0,0,68.27,1,11:33:19,2023-01-01 11:33:19,69.52491309385863
6200,1,2,13,0,67.0,1,0,0,0,13.19,1,11:33:20,2023-01-01 11:33:20,69.12159177480586
6201,0,0,0,0,68.0,1,0,0,0,0.0,1,11:33:21,2023-01-01 11:33:21,68.71827045575309
6208,0,0,0,0,68.0,1,0,0,0,0.0,1,11:33:28,2023-01-01 11:33:28,64.1711229946524
6209,0,0,0,0,68.0,1,0,0,0,0.0,1,11:33:29,2023-01-01 11:33:29,65.57377049180327
6210,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:30,2023-01-01 11:33:30,70.50528789659225
6211,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:31,2023-01-01 11:33:31,65.78947368421052
6212,0,0,0,0,68.0,1,0,0,0,0.0,1,11:33:32,2023-01-01 11:33:32,64.37768240343347
6213,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:33,2023-01-01 11:33:33,65.93406593406593
6214,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:34,2023-01-01 11:33:34,64.6551724137931
6215,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:35,2023-01-01 11:33:35,64.86486486486486
6216,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:36,2023-01-01 11:33:36,64.37768240343347
6217,0,0,0,1,67.0,1,0,0,0,0.0,1,11:33:37,2023-01-01 11:33:37,66.81514476614699
6218,0,0,0,0,66.0,1,0,0,0,0.0,1,11:33:38,2023-01-01 11:33:38,71.25890736342043
6219,0,0,0,0,66.0,1,0,0,0,0.0,1,11:33:39,2023-01-01 11:33:39,66.29834254143647
6220,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:40,2023-01-01 11:33:40,66.66666666666667
6221,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:41,2023-01-01 11:33:41,71.8562874251497
6222,0,0,0,0,67.0,1,0,0,0,0.0,1,11:33:42,2023-01-01 11:33:42,69.52491309385863
6223,0,0,0,0,68.0,1,0,0,0,0.0,1,11:33:43,2023-01-01 11:33:43,67.64374295377678
6224,20,0,4,1,68.0,0,1,0,0,20.4,1,11:33:44,2023-01-01 11:33:44,68.57142857142857
6225,4,0,0,0,68.0,1,0,0,0,4.0,1,11:33:45,2023-01-01 11:33:45,68.02721088435374
6226,10,3,2,0,68.0,0,1,0,0,10.63,1,11:33:46,2023-01-01 11:33:46,70.2576112412178
6227,23,0,1,1,68.0,0,1,0,0,23.02,1,11:33:47,2023-01-01 11:33:47,72.55139056831923
6228,43,1,7,0,68.0,0,1,0,0,43.58,1,11:33:48,2023-01-01 11:33:48,73.52941176470588
6229,12,0,1,1,69.0,0,1,0,0,12.04,1,11:33:49,2023-01-01 11:33:49,78.02340702210662
6230,0,0,0,0,70.0,0,0,0,1,0.0,1,11:33:50,2023-01-01 11:33:50,80.75370121130553
6231,0,0,0,0,71.0,0,0,0,1,0.0,1,11:33:51,2023-01-01 11:33:51,84.03361344537815
6232,0,0,0,0,72.0,0,0,0,1,0.0,1,11:33:52,2023-01-01 11:33:52,80.32128514056225
6233,0,0,0,1,75.0,1,0,0,0,0.0,1,11:33:53,2023-01-01 11:33:53,80.9801259245255
6234,0,0,0,0,75.0,1,0,0,0,0.0,1,11:33:54,2023-01-01 11:33:54,81.63896670848874
6241,66,80,55,2,78.0,0,1,0,0,117.39,1,11:34:01,2023-01-01 11:34:01,83.79888268156425
6242,20,41,48,1,79.0,0,1,0,0,66.22,1,11:34:02,2023-01-01 11:34:02,84.98583569405099
6243,0,0,14,0,80.0,0,0,1,0,14.0,1,11:34:03,2023-01-01 11:34:03,84.74576271186442
6244,29,13,87,1,81.0,0,1,0,0,92.62,1,11:34:04,2023-01-01 11:34:04,84.26966292134831
6245,54,60,90,0,81.0,0,1,0,0,120.9,1,11:34:05,2023-01-01 11:34:05,85.59201141226819
6246,57,3,78,0,82.0,0,1,0,0,96.65,1,11:34:06,2023-01-01 11:34:06,81.74386920980926
6247,0,5,20,1,83.0,0,0,1,0,20.62,1,11:34:07,2023-01-01 11:34:07,84.1514726507714
6248,29,9,7,0,83.0,0,1,0,0,31.16,1,11:34:08,2023-01-01 11:34:08,82.41758241758242
6249,13,15,3,1,83.0,0,1,0,0,20.07,1,11:34:09,2023-01-01 11:34:09,81.9672131147541
6250,0,0,0,1,83.0,0,0,0,1,0.0,1,11:34:10,2023-01-01 11:34:10,81.08108108108108
6251,0,0,0,0,82.0,0,0,0,1,0.0,1,11:34:11,2023-01-01 11:34:11,82.3045267489712
6252,0,0,0,0,82.0,0,0,0,1,0.0,1,11:34:12,2023-01-01 11:34:12,82.64462809917356
6253,0,0,0,0,82.0,0,0,0,1,0.0,1,11:34:13,2023-01-01 11:34:13,88.88888888888889
6254,0,0,0,0,83.0,0,0,0,1,0.0,1,11:34:14,2023-01-01 11:34:14,86.95652173913044
6255,0,0,0,0,83.0,0,0,0,1,0.0,1,11:34:15,2023-01-01 11:34:15,92.02453987730061
6256,0,0,0,0,85.0,0,0,0,1,0.0,1,11:34:16,2023-01-01 11:34:16,88.23529411764706
6257,0,0,0,0,86.0,0,0,0,1,0.0,1,11:34:17,2023-01-01 11:34:17,82.07934336525308
6258,0,0,0,1,86.0,0,0,0,1,0.0,1,11:34:18,2023-01-01 11:34:18,78.84362680683311
6259,0,0,0,0,85.0,0,0,0,1,0.0,1,11:34:19,2023-01-01 11:34:19,76.14213197969544
6260,0,0,0,0,85.0,0,0,0,1,0.0,1,11:34:20,2023-01-01 11:34:20,84.86562942008487
6261,0,1,0,0,83.0,0,0,0,1,1.0,1,11:34:21,2023-01-01 11:34:21,83.33333333333334
6262,13,21,7,0,83.0,0,1,0,0,25.67,1,11:34:22,2023-01-01 11:34:22,85.22727272727273
6263,0,0,0,1,84.0,0,0,1,0,0.0,1,11:34:23,2023-01-01 11:34:23,84.50704225352113
6264,0,0,0,0,84.0,0,0,1,0,0.0,1,11:34:24,2023-01-01 11:34:24,84.86562942008487
6265,0,0,0,0,84.0,0,0,1,0,0.0,1,11:34:25,2023-01-01 11:34:25,87.84773060029282
6266,3,13,3,0,84.0,0,0,1,0,13.67,1,11:34:26,2023-01-01 11:34:26,88.04411151817723
6267,40,86,214,0,84.0,0,1,0,0,234.08,1,11:34:27,2023-01-01 11:34:27,88.24049243606164
6274,0,0,0,1,93.0,1,0,0,0,0.0,1,11:34:34,2023-01-01 11:34:34,95.54140127388536
6275,10,0,1,0,93.0,0,1,0,0,10.05,1,11:34:35,2023-01-01 11:34:35,89.55223880597015
6276,54,37,58,2,93.0,0,1,0,0,87.46,1,11:34:36,2023-01-01 11:34:36,89.4187779433681
6277,25,63,24,0,93.0,0,1,0,0,71.9,1,11:34:37,2023-01-01 11:34:37,89.15304606240713
6278,9,40,26,2,92.0,0,1,0,0,48.55,1,11:34:38,2023-01-01 11:34:38,87.71929824561403
6279,20,19,18,2,92.0,0,1,0,0,32.94,1,11:34:39,2023-01-01 11:34:39,90.22556390977444
6280,46,206,76,1,91.0,0,1,0,0,224.34,1,11:34:40,2023-01-01 11:34:40,91.74311926605505
6281,89,143,108,0,91.0,0,1,0,0,200.08,1,11:34:41,2023-01-01 11:34:41,98.84678747940693
6282,72,42,112,1,91.0,0,1,0,0,139.61,1,11:34:42,2023-01-01 11:34:42,99.33774834437087
6283,66,27,84,0,92.0,0,1,0,0,110.19,1,11:34:43,2023-01-01 11:34:43,103.09278350515464
6284,39,94,181,1,94.0,0,1,0,0,207.65,1,11:34:44,2023-01-01 11:34:44,101.52284263959392
6285,28,50,91,1,96.0,0,1,0,0,107.54,1,11:34:45,2023-01-01 11:34:45,104.71204188481676
6286,106,105,204,1,97.0,0,1,0,0,252.74,1,11:34:46,2023-01-01 11:34:46,97.87928221859707
6287,48,58,139,0,98.0,0,1,0,0,158.08,1,11:34:47,2023-01-01 11:34:47,90.49773755656108
6288,3,0,27,0,97.0,0,0,1,0,27.17,1,11:34:48,2023-01-01 11:34:48,80.32128514056225
6289,2,2,7,1,96.0,0,0,1,0,7.55,1,11:34:49,2023-01-01 11:34:49,77.720207253886
6290,1,0,0,0,96.0,0,0,1,0,1.0,1,11:34:50,2023-01-01 11:34:50,77.12082262210797
6291,0,0,0,0,94.0,0,0,1,0,0.0,1,11:34:51,2023-01-01 11:34:51,75.75757575757575
6292,0,0,0,0,92.0,0,0,0,1,0.0,1,11:34:52,2023-01-01 11:34:52,74.25742574257426
6293,0,0,0,0,90.0,0,0,0,1,0.0,1,11:34:53,2023-01-01 11:34:53,72.02881152460985
6294,0,0,0,0,88.0,0,0,0,1,0.0,1,11:34:54,2023-01-01 11:34:54,72.37635705669481
6295,0,0,0,0,84.0,0,0,0,1,0.0,1,11:34:55,2023-01-01 11:34:55,71.8562874251497
6296,0,0,0,0,83.0,0,0,0,1,0.0,1,11:34:56,2023-01-01 11:34:56,70.75471698113208
6297,0,0,0,0,81.0,0,0,0,1,0.0,1,11:34:57,2023-01-01 11:34:57,73.17073170731707
6298,0,0,0,0,80.0,0,0,0,1,0.0,1,11:34:58,2023-01-01 11:34:58,69.20415224913495
6299,0,0,0,0,79.0,0,0,0,1,0.0,1,11:34:59,2023-01-01 11:34:59,69.54643897338876
6300,0,0,0,0,77.0,0,0,0,1,0.0,1,11:35:00,2023-01-01 11:35:00,69.88872569764258
6307,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:07,2023-01-01 11:35:07,71.17437722419929
6308,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:08,2023-01-01 11:35:08,73.43941248470013
6309,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:09,2023-01-01 11:35:09,78.32898172323759
6310,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:10,2023-01-01 11:35:10,79.6812749003984
6311,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:11,2023-01-01 11:35:11,80.32128514056225
6312,0,0,0,0,76.0,0,0,0,1,0.0,1,11:35:12,2023-01-01 11:35:12,77.61966364812419
6313,0,0,0,0,77.0,0,0,0,1,0.0,1,11:35:13,2023-01-01 11:35:13,76.14213197969544
6314,0,0,0,0,77.0,0,0,0,1,0.0,1,11:35:14,2023-01-01 11:35:14,76.23888182973316
6315,6,7,0,0,77.0,0,0,0,1,9.22,1,11:35:15,2023-01-01 11:35:15,75.94936708860759
6316,42,68,44,1,77.0,0,1,0,0,91.24,1,11:35:16,2023-01-01 11:35:16,79.05138339920948
6317,28,40,8,1,77.0,0,1,0,0,49.48,1,11:35:17,2023-01-01 11:35:17,83.10249307479225
6318,16,0,1,0,77.0,0,1,0,0,16.03,1,11:35:18,2023-01-01 11:35:18,87.46355685131195
6319,1,0,7,1,79.0,0,0,0,1,7.07,1,11:35:19,2023-01-01 11:35:19,89.55223880597015
6320,0,0,0,0,80.0,0,0,0,1,0.0,1,11:35:20,2023-01-01 11:35:20,89.82035928143712
6321,0,0,0,1,83.0,0,0,0,1,0.0,1,11:35:21,2023-01-01 11:35:21,85.9598853868195
6322,0,0,0,0,84.0,0,0,0,1,0.0,1,11:35:22,2023-01-01 11:35:22,79.15567282321899
6323,0,0,0,0,84.0,0,0,0,1,0.0,1,11:35:23,2023-01-01 11:35:23,83.10249307479225
6324,0,0,0,0,83.0,0,0,0,1,0.0,1,11:35:24,2023-01-01 11:35:24,82.41758241758242
6325,0,0,0,0,83.0,0,0,0,1,0.0,1,11:35:25,2023-01-01 11:35:25,77.51937984496124
6326,0,0,0,0,83.0,0,0,0,1,0.0,1,11:35:26,2023-01-01 11:35:26,76.53061224489795
6327,0,0,0,1,82.0,0,0,0,1,0.0,1,11:35:27,2023-01-01 11:35:27,82.07934336525308
6328,0,0,0,0,81.0,0,0,0,1,0.0,1,11:35:28,2023-01-01 11:35:28,76.43312101910827
6329,0,0,0,0,81.0,0,0,0,1,0.0,1,11:35:29,2023-01-01 11:35:29,75.37688442211055
6330,56,0,35,0,80.0,0,1,0,0,66.04,1,11:35:30,2023-01-01 11:35:30,77.02182284980745
6331,6,0,54,1,80.0,0,0,1,0,54.33,1,11:35:31,2023-01-01 11:35:31,80.21390374331551
6332,20,0,34,0,79.0,0,1,0,0,39.45,1,11:35:32,2023-01-01 11:35:32,79.50862322974592
6333,69,0,138,0,79.0,0,1,0,0,154.29,1,11:35:33,2023-01-01 11:35:33,78.80334271617632
6346,0,0,0,0,76.0,0,0,0,1,0.0,1,11:35:46,2023-01-01 11:35:46,69.68641114982579
6347,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:47,2023-01-01 11:35:47,70.92198581560284
6348,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:48,2023-01-01 11:35:48,74.71980074719801
6349,2,0,0,1,74.0,0,0,0,1,2.0,1,11:35:49,2023-01-01 11:35:49,77.82101167315174
6350,26,0,21,1,74.0,0,1,0,0,33.42,1,11:35:50,2023-01-01 11:35:50,72.99270072992701
6351,2,0,1,0,74.0,0,0,0,1,2.24,1,11:35:51,2023-01-01 11:35:51,76.23888182973316
6352,1,0,0,0,74.0,0,0,0,1,1.0,1,11:35:52,2023-01-01 11:35:52,76.43312101910827
6353,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:53,2023-01-01 11:35:53,72.11538461538461
6354,0,0,0,0,75.0,0,0,0,1,0.0,1,11:35:54,2023-01-01 11:35:54,70.50528789659225
6355,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:55,2023-01-01 11:35:55,77.82101167315174
6356,0,0,0,0,73.0,0,0,0,1,0.0,1,11:35:56,2023-01-01 11:35:56,72.37635705669481
6357,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:57,2023-01-01 11:35:57,71.77033492822967
6358,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:58,2023-01-01 11:35:58,75.94936708860759
6359,0,0,0,0,74.0,0,0,0,1,0.0,1,11:35:59,2023-01-01 11:35:59,70.33997655334115
6360,0,0,0,0,74.0,0,0,0,1,0.0,1,11:36:00,2023-01-01 11:36:00,70.75471698113208
6361,0,0,0,0,74.0,0,0,0,1,0.0,1,11:36:01,2023-01-01 11:36:01,73.80073800738008
6362,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:02,2023-01-01 11:36:02,71.51370679380214
6363,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:03,2023-01-01 11:36:03,70.2576112412178
6364,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:04,2023-01-01 11:36:04,76.43312101910827
6365,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:05,2023-01-01 11:36:05,73.43941248470013
6366,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:06,2023-01-01 11:36:06,73.17073170731707
6367,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:07,2023-01-01 11:36:07,74.81296758104737
6368,29,0,12,1,73.0,0,1,0,0,31.38,1,11:36:08,2023-01-01 11:36:08,73.52941176470588
6369,2,0,0,0,73.0,0,0,1,0,2.0,1,11:36:09,2023-01-01 11:36:09,71.59904534606206
6370,8,0,1,0,73.0,0,1,0,0,8.06,1,11:36:10,2023-01-01 11:36:10,66.74082313681869
6371,0,0,0,0,73.0,0,0,0,1,0.0,1,11:36:11,2023-01-01 11:36:11,68.18934296012105
6372,0,0,0,0,72.0,0,0,0,1,0.0,1,11:36:12,2023-01-01 11:36:12,69.63786278342342
6379,0,0,0,1,77.0,0,0,0,1,0.0,1,11:36:19,2023-01-01 11:36:19,74.25742574257426
6380,0,0,0,0,77.0,0,0,0,1,0.0,1,11:36:20,2023-01-01 11:36:20,79.57559681697613
6381,0,0,0,0,76.0,0,0,0,1,0.0,1,11:36:21,2023-01-01 11:36:21,81.52173913043478
6382,0,0,0,0,77.0,0,0,0,1,0.0,1,11:36:22,2023-01-01 11:36:22,78.63695937090432
6383,0,0,0,0,78.0,0,0,0,1,0.0,1,11:36:23,2023-01-01 11:36:23,79.89347536617844
6384,0,0,0,0,78.0,0,0,0,1,0.0,1,11:36:24,2023-01-01 11:36:24,82.3045267489712
6385,0,0,0,0,79.0,0,0,0,1,0.0,1,11:36:25,2023-01-01 11:36:25,79.57559681697613
6386,19,0,8,1,79.0,0,1,0,0,20.62,1,11:36:26,2023-01-01 11:36:26,80.53691275167785
6387,2,0,0,0,79.0,0,0,0,1,2.0,1,11:36:27,2023-01-01 11:36:27,82.19178082191782
6388,15,0,3,1,80.0,0,1,0,0,15.3,1,11:36:28,2023-01-01 11:36:28,78.22685788787483
6389,11,0,0,0,80.0,0,1,0,0,11.0,1,11:36:29,2023-01-01 11:36:29,77.92207792207792
6390,0,0,0,0,80.0,0,0,0,1,0.0,1,11:36:30,2023-01-01 11:36:30,81.52173913043478
6391,0,0,0,0,79.0,0,0,0,1,0.0,1,11:36:31,2023-01-01 11:36:31,78.02340702210662
6392,2,0,0,1,79.0,0,0,0,1,2.0,1,11:36:32,2023-01-01 11:36:32,77.22007722007721
6393,0,0,0,0,79.0,0,0,0,1,0.0,1,11:36:33,2023-01-01 11:36:33,80.4289544235925
6394,0,0,0,0,79.0,0,0,0,1,0.0,1,11:36:34,2023-01-01 11:36:34,73.89162561576354
6395,0,0,0,0,79.0,0,0,0,1,0.0,1,11:36:35,2023-01-01 11:36:35,73.80073800738008
6396,0,0,0,0,78.0,0,0,0,1,0.0,1,11:36:36,2023-01-01 11:36:36,76.23888182973316
